,Text Type,API Name,File Name,Dataset,ai_score,human_score,Error_message
3062,Human,Originality,,PHX_TASK2hum,0.0469,0.9531,
3063,Human,Originality,,PHX_TASK2hum,0.0115,0.9885,
3064,Human,Originality,,PHX_TASK2hum,0.0096,0.9904,
3065,Human,Originality,,PHX_TASK2hum,0.2576,0.7424,
3066,Human,Originality,,PHX_TASK2hum,0.0519,0.9481,
3067,Human,Originality,,PHX_TASK2hum,0.0325,0.9675,
3068,Human,Originality,,PHX_TASK2hum,0.0374,0.9626,
3069,Human,Originality,,PHX_TASK2hum,0.1078,0.8922,
3070,Human,Originality,,PHX_TASK2hum,0.4347,0.5653,
3071,Human,Originality,,PHX_TASK2hum,0.013,0.987,
3072,Human,Originality,,PHX_TASK2hum,0.0228,0.9772,
3073,Human,Originality,,PHX_TASK2hum,0.0383,0.9617,
3074,Human,Originality,,PHX_TASK2hum,0.0114,0.9886,
3075,Human,Originality,,PHX_TASK2hum,0.104,0.896,
3076,Human,Originality,,PHX_TASK2hum,0.1471,0.8529,
3077,Human,Originality,,PHX_TASK2hum,0.1195,0.8805000000000001,
3078,Human,Originality,,PHX_TASK2hum,0.2464,0.7536,
3079,Human,Originality,,PHX_TASK2hum,0.4142,0.5858,
3080,Human,Originality,,PHX_TASK2hum,0.0144,0.9856,
3081,Human,Originality,,PHX_TASK2hum,0.4409,0.5590999999999999,
3082,Human,Originality,,PHX_TASK2hum,0.0351,0.9649,
3083,Human,Originality,,PHX_TASK2hum,0.0606,0.9394,
3084,Human,Originality,,PHX_TASK2hum,0.0516,0.9484,
3085,Human,Originality,,PHX_TASK2hum,0.0168,0.9832,
3086,Human,Originality,,PHX_TASK2hum,0.0327,0.9673,
3087,Human,Originality,,PHX_TASK2hum,0.013,0.987,
3088,Human,Originality,,PHX_TASK2hum,0.0129,0.9871,
3089,Human,Originality,,PHX_TASK2hum,0.0557,0.9443,
3090,Human,Originality,,PHX_TASK2hum,0.0299,0.9701,
3091,Human,Originality,,PHX_TASK2hum,0.1569,0.8431,
3092,Human,Originality,,PHX_TASK2hum,0.1337,0.8663,
3093,Human,Originality,,PHX_TASK2hum,0.0401,0.9599,
3094,Human,Originality,,PHX_TASK2hum,0.8149,0.1851,
3095,Human,Originality,,PHX_TASK2hum,0.0069,0.9931,
3096,Human,Originality,,PHX_TASK2hum,0.5277,0.4723,
3097,Human,Originality,,PHX_TASK2hum,0.1695,0.8305,
3098,Human,Originality,,PHX_TASK2hum,0.075,0.925,
3099,Human,Originality,,PHX_TASK2hum,0.0144,0.9856,
3100,Human,Originality,,PHX_TASK2hum,0.1002,0.8998,
3101,Human,Originality,,PHX_TASK2hum,0.6463,0.3537,
3102,Human,Originality,,PHX_TASK2hum,0.1224,0.8776,
3103,Human,Originality,,PHX_TASK2hum,0.2296,0.7704,
3104,Human,Originality,,PHX_TASK2hum,0.0166,0.9834,
3105,Human,Originality,,PHX_TASK2hum,0.0796,0.9204,
3106,Human,Originality,,PHX_TASK2hum,0.0517,0.9483,
3107,Human,Originality,,PHX_TASK2hum,0.0119,0.9881,
3108,Human,Originality,,PHX_TASK2hum,0.0181,0.9819,
3109,Human,Originality,,PHX_TASK2hum,0.1709,0.8291,
3110,Human,Originality,,PHX_TASK2hum,0.1166,0.8834,
3111,Human,Originality,,PHX_TASK2hum,0.2922,0.7078,
3112,Human,Originality,,PHX_TASK2hum,0.6979,0.3021,
3113,Human,Originality,,PHX_TASK2hum,0.1099,0.8901,
3114,Human,Originality,,PHX_TASK2hum,0.0133,0.9867,
3115,Human,Originality,,PHX_TASK2hum,0.015,0.985,
3116,Human,Originality,,PHX_TASK2hum,0.0519,0.9481,
3117,Human,Originality,,PHX_TASK2hum,0.0424,0.9576,
3118,Human,Originality,,PHX_TASK2hum,0.0153,0.9847,
3119,Human,Originality,,PHX_TASK2hum,0.0153,0.9847,
3120,Human,Originality,,PHX_TASK2hum,0.0791,0.9209,
3121,Human,Originality,,PHX_TASK2hum,0.025,0.975,
3122,Human,Originality,,PHX_TASK2hum,0.059,0.941,
3123,Human,Originality,,PHX_TASK2hum,0.0217,0.9783,
3124,Human,Originality,,PHX_TASK2hum,0.0531,0.9469,
3125,Human,Originality,,PHX_TASK2hum,0.0166,0.9834,
3126,Human,Originality,,PHX_TASK2hum,0.0224,0.9776,
3127,Human,Originality,,PHX_TASK2hum,0.0181,0.9819,
3128,Human,Originality,,PHX_TASK2hum,0.1909,0.8091,
3129,Human,Originality,,PHX_TASK2hum,0.0211,0.9789,
3130,Human,Originality,,PHX_TASK2hum,0.0592,0.9408,
3131,Human,Originality,,PHX_TASK2hum,0.077,0.923,
3132,Human,Originality,,PHX_TASK2hum,0.533,0.4669999999999999,
3133,Human,Originality,,PHX_TASK2hum,0.0221,0.9779,
3134,Human,Originality,,PHX_TASK2hum,0.1624,0.8376,
3135,Human,Originality,,PHX_TASK2hum,0.6406,0.3594,
3136,Human,Originality,,PHX_TASK2hum,0.016,0.984,
3137,Human,Originality,,PHX_TASK2hum,0.0184,0.9816,
3138,Human,Originality,,PHX_TASK2hum,0.8189,0.1811,
3139,Human,Originality,,PHX_TASK2hum,0.7388,0.2612,
3140,Human,Originality,,PHX_TASK2hum,0.9844,0.0155999999999999,
3141,Human,Originality,,PHX_TASK2hum,0.0275,0.9725,
3142,Human,Originality,,PHX_TASK2hum,0.044,0.956,
3143,Human,Originality,,PHX_TASK2hum,0.8384,0.1615999999999999,
3144,Human,Originality,,PHX_TASK2hum,0.0145,0.9855,
3145,Human,Originality,,PHX_TASK2hum,0.0074,0.9926,
3146,Human,Originality,,PHX_TASK2hum,0.0101,0.9899,
3147,Human,Originality,,PHX_TASK2hum,0.0337,0.9663,
3148,Human,Originality,,PHX_TASK2hum,0.6868,0.3132,
3149,Human,Originality,,PHX_TASK2hum,0.0757,0.9243,
3150,Human,Originality,,PHX_TASK2hum,0.0175,0.9825,
3151,Human,Originality,,PHX_TASK2hum,0.0686,0.9314,
3152,Human,Originality,,PHX_TASK2hum,0.0417,0.9583,
3153,Human,Originality,,PHX_TASK2hum,0.05,0.95,
3154,Human,Originality,,PHX_TASK2hum,0.0959,0.9041,
3155,Human,Originality,,PHX_TASK2hum,0.1865,0.8135,
3156,Human,Originality,,PHX_TASK2hum,0.009,0.991,
3157,Human,Originality,,PHX_TASK2hum,0.0606,0.9394,
3158,Human,Originality,,PHX_TASK2hum,0.3567,0.6433,
3159,Human,Originality,,PHX_TASK2hum,0.1431,0.8569,
3160,Human,Originality,,PHX_TASK2hum,0.0331,0.9669,
3161,Human,Originality,,PHX_TASK2hum,0.0109,0.9891,
3162,Human,Originality,,PHX_TASK2hum,0.3721,0.6279,
3163,Human,Originality,,PHX_TASK2hum,0.0562,0.9438,
3164,Human,Originality,,PHX_TASK2hum,0.2698,0.7302,
3165,Human,Originality,,PHX_TASK2hum,0.1152,0.8848,
3166,Human,Originality,,PHX_TASK2hum,0.0354,0.9646,
3167,Human,Originality,,PHX_TASK2hum,0.035,0.965,
3168,Human,Originality,,PHX_TASK2hum,0.0595,0.9405,
3169,Human,Originality,,PHX_TASK2hum,0.1456,0.8544,
3170,Human,Originality,,PHX_TASK2hum,0.9293,0.0706999999999999,
3171,Human,Originality,,PHX_TASK2hum,0.0159,0.9841,
3172,Human,Originality,,PHX_TASK2hum,0.7551,0.2449,
3173,Human,Originality,,PHX_TASK2hum,0.0234,0.9766,
3174,Human,Originality,,PHX_TASK2hum,0.5162,0.4838,
3175,Human,Originality,,PHX_TASK2hum,0.3278,0.6722,
3176,Human,Originality,,PHX_TASK2hum,0.0706,0.9294,
3177,Human,Originality,,PHX_TASK2hum,0.0139,0.9861,
3178,Human,Originality,,PHX_TASK2hum,0.0288,0.9712,
3179,Human,Originality,,PHX_TASK2hum,0.0139,0.9861,
3180,Human,Originality,,PHX_TASK2hum,0.016,0.984,
3181,Human,Originality,,PHX_TASK2hum,0.0202,0.9798,
3182,Human,Originality,,PHX_TASK2hum,0.0246,0.9754,
3183,Human,Originality,,PHX_TASK2hum,0.0286,0.9714,
3184,Human,Originality,,PHX_TASK2hum,0.1646,0.8354,
3185,Human,Originality,,PHX_TASK2hum,0.091,0.909,
3186,Human,Originality,,PHX_TASK2hum,0.0636,0.9364,
3187,Human,Originality,,PHX_TASK2hum,0.0589,0.9411,
3188,Human,Originality,,PHX_TASK2hum,0.075,0.925,
3189,Human,Originality,,PHX_TASK2hum,0.039,0.961,
3190,Human,Originality,,PHX_TASK2hum,0.763,0.237,
3191,Human,Originality,,PHX_TASK2hum,0.019,0.981,
3192,Human,Originality,,PHX_TASK2hum,0.0041,0.9959,
3193,Human,Originality,,PHX_TASK2hum,0.2626,0.7374,
3194,Human,Originality,,PHX_TASK2hum,0.047,0.953,
3195,Human,Originality,,PHX_TASK2hum,0.0539,0.9461,
3196,Human,Originality,,PHX_TASK2hum,0.0268,0.9732,
3197,Human,Originality,,PHX_TASK2hum,0.0511,0.9489,
3198,Human,Originality,,PHX_TASK2hum,0.1035,0.8965,
3199,Human,Originality,,PHX_TASK2hum,0.0063,0.9937,
3200,Human,Originality,,PHX_TASK2hum,0.0285,0.9715,
3201,Human,Originality,,PHX_TASK2hum,0.0293,0.9707,
3202,Human,Originality,,PHX_TASK2hum,0.0119,0.9881,
3203,Human,Originality,,PHX_TASK2hum,0.0122,0.9878,
3204,Human,Originality,,PHX_TASK2hum,0.0375,0.9625,
3205,Human,Originality,,PHX_TASK2hum,0.0205,0.9795,
3206,Human,Originality,,PHX_TASK2hum,0.0646,0.9354,
3207,Human,Originality,,PHX_TASK2hum,0.0227,0.9773,
3208,Human,Originality,,PHX_TASK2hum,0.0524,0.9476,
3209,Human,Originality,,PHX_TASK2hum,0.2316,0.7684,
3210,Human,Originality,,PHX_TASK2hum,0.8522,0.1478,
3211,Human,Originality,,PHX_TASK2hum,0.1111,0.8889,
3212,Human,Originality,,PHX_TASK2hum,0.0252,0.9748,
3213,Human,Originality,,PHX_TASK2hum,0.0938,0.9062,
3214,Human,Originality,,PHX_TASK2hum,0.0267,0.9733,
3215,Human,Originality,,PHX_TASK2hum,0.0151,0.9849,
3216,Human,Originality,,PHX_TASK2hum,0.025,0.975,
3217,Human,Originality,,PHX_TASK2hum,0.0239,0.9761,
3218,Human,Originality,,PHX_TASK2hum,0.0296,0.9704,
3219,Human,Originality,,PHX_TASK2hum,0.024,0.976,
3220,Human,Originality,,PHX_TASK2hum,0.0705,0.9295,
3221,Human,Originality,,PHX_TASK2hum,0.0867,0.9133,
3222,Human,Originality,,PHX_TASK2hum,0.0427,0.9573,
3223,Human,Originality,,PHX_TASK2hum,0.2581,0.7419,
3224,Human,Originality,,PHX_TASK2hum,0.0022,0.9978,
3225,Human,Originality,,PHX_TASK2hum,0.0234,0.9766,
3226,Human,Originality,,PHX_TASK2hum,0.022,0.978,
3227,Human,Originality,,PHX_TASK2hum,0.0669,0.9331,
3228,Human,Originality,,PHX_TASK2hum,0.2454,0.7545999999999999,
3229,Human,Originality,,PHX_TASK2hum,0.0612,0.9388,
3230,Human,Originality,,PHX_TASK2hum,0.0436,0.9564,
3231,Human,Originality,,PHX_TASK2hum,0.3078,0.6921999999999999,
3232,Human,Originality,,PHX_TASK2hum,0.0736,0.9264,
3233,Human,Originality,,PHX_TASK2hum,0.0612,0.9388,
3234,Human,Originality,,PHX_TASK2hum,0.0135,0.9865,
3235,Human,Originality,,PHX_TASK2hum,0.0148,0.9852,
3236,Human,Originality,,PHX_TASK2hum,0.0096,0.9904,
3237,Human,Originality,,PHX_TASK2hum,0.056,0.944,
3238,Human,Originality,,PHX_TASK2hum,0.6821,0.3178999999999999,
3239,Human,Originality,,PHX_TASK2hum,0.0218,0.9782,
3240,Human,Originality,,PHX_TASK2hum,0.0222,0.9778,
3241,Human,Originality,,PHX_TASK2hum,0.0107,0.9893,
3242,Human,Originality,,PHX_TASK2hum,0.0077,0.9923,
3243,Human,Originality,,PHX_TASK2hum,0.0959,0.9041,
3244,Human,Originality,,PHX_TASK2hum,0.7727,0.2272999999999999,
3245,Human,Originality,,PHX_TASK2hum,0.7306,0.2694,
3246,Human,Originality,,PHX_TASK2hum,0.0383,0.9617,
3247,Human,Originality,,PHX_TASK2hum,0.5517,0.4483,
3248,Human,Originality,,PHX_TASK2hum,0.0087,0.9913,
3249,Human,Originality,,PHX_TASK2hum,0.3373,0.6627000000000001,
3250,Human,Originality,,PHX_TASK2hum,0.1324,0.8676,
3251,Human,Originality,,PHX_TASK2hum,0.0167,0.9833,
3252,Human,Originality,,PHX_TASK2hum,0.0442,0.9558,
3253,Human,Originality,,PHX_TASK2hum,0.006,0.994,
3254,Human,Originality,,PHX_TASK2hum,0.0196,0.9804,
3255,Human,Originality,,PHX_TASK2hum,0.0833,0.9167,
3256,Human,Originality,,PHX_TASK2hum,0.0113,0.9887,
3257,Human,Originality,,PHX_TASK2hum,0.5418,0.4582,
3258,Human,Originality,,PHX_TASK2hum,0.0268,0.9732,
3259,Human,Originality,,PHX_TASK2hum,0.0102,0.9898,
3260,Human,Originality,,PHX_TASK2hum,0.8927,0.1072999999999999,
3261,Human,Originality,,PHX_TASK2hum,0.1011,0.8989,
3262,Human,Originality,,PHX_TASK2hum,0.0584,0.9416,
3263,Human,Originality,,PHX_TASK2hum,0.0714,0.9286,
3264,Human,Originality,,PHX_TASK2hum,0.0943,0.9057,
3265,Human,Originality,,PHX_TASK2hum,0.0447,0.9553,
3266,Human,Originality,,PHX_TASK2hum,0.0401,0.9599,
3267,Human,Originality,,PHX_TASK2hum,0.0365,0.9635,
3268,Human,Originality,,PHX_TASK2hum,0.0233,0.9767,
3269,Human,Originality,,PHX_TASK2hum,0.0725,0.9275,
3270,Human,Originality,,PHX_TASK2hum,0.0458,0.9542,
3271,Human,Originality,,PHX_TASK2hum,0.0102,0.9898,
3272,Human,Originality,,PHX_TASK2hum,0.0747,0.9253,
3273,Human,Originality,,PHX_TASK2hum,0.0444,0.9556,
3274,Human,Originality,,PHX_TASK2hum,0.4952,0.5048,
3275,Human,Originality,,PHX_TASK2hum,0.3623,0.6376999999999999,
3276,Human,Originality,,PHX_TASK2hum,0.0268,0.9732,
3277,Human,Originality,,PHX_TASK2hum,0.2495,0.7505,
3278,Human,Originality,,PHX_TASK2hum,0.0759,0.9241,
3279,Human,Originality,,PHX_TASK2hum,0.0207,0.9793,
3280,Human,Originality,,PHX_TASK2hum,0.2055,0.7945,
3281,Human,Originality,,PHX_TASK2hum,0.0579,0.9421,
3282,Human,Originality,,PHX_TASK2hum,0.8902,0.1098,
3283,Human,Originality,,PHX_TASK2hum,0.1291,0.8709,
3284,Human,Originality,,PHX_TASK2hum,0.1171,0.8829,
3285,Human,Originality,,PHX_TASK2hum,0.0248,0.9752,
3286,Human,Originality,,PHX_TASK2hum,0.5598,0.4402,
3287,Human,Originality,,PHX_TASK2hum,0.0197,0.9803,
3288,Human,Originality,,PHX_TASK2hum,0.0167,0.9833,
3289,Human,Originality,,PHX_TASK2hum,0.0335,0.9665,
3290,Human,Originality,,PHX_TASK2hum,0.0123,0.9877,
3291,Human,Originality,,PHX_TASK2hum,0.053,0.947,
3292,Human,Originality,,PHX_TASK2hum,0.112,0.888,
3293,Human,Originality,,PHX_TASK2hum,0.1597,0.8403,
3294,Human,Originality,,PHX_TASK2hum,0.0826,0.9174,
3295,Human,Originality,,PHX_TASK2hum,0.2453,0.7547,
3296,Human,Originality,,PHX_TASK2hum,0.0327,0.9673,
3297,Human,Originality,,PHX_TASK2hum,0.338,0.6619999999999999,
3298,Human,Originality,,PHX_TASK2hum,0.0255,0.9745,
3299,Human,Originality,,PHX_TASK2hum,0.01,0.99,
3300,Human,Originality,,PHX_TASK2hum,0.0505,0.9495,
3301,Human,Originality,,PHX_TASK2hum,0.0718,0.9282,
3302,Human,Originality,,PHX_TASK2hum,0.0317,0.9683,
3303,Human,Originality,,PHX_TASK2hum,0.0333,0.9667,
3304,Human,Originality,,PHX_TASK2hum,0.0349,0.9651,
3305,Human,Originality,,PHX_TASK2hum,0.0152,0.9848,
3306,Human,Originality,,PHX_TASK2hum,0.0107,0.9893,
3307,Human,Originality,,PHX_TASK2hum,0.0376,0.9624,
3308,Human,Originality,,PHX_TASK2hum,0.0503,0.9497,
3309,Human,Originality,,PHX_TASK2hum,0.3444,0.6556,
3310,Human,Originality,,PHX_TASK2hum,0.0209,0.9791,
3311,Human,Originality,,PHX_TASK2hum,0.2251,0.7749,
3312,Human,Originality,,PHX_TASK2hum,0.3328,0.6672,
3313,Human,Originality,,PHX_TASK2hum,0.8154,0.1846,
3314,Human,Originality,,PHX_TASK2hum,0.8813,0.1187,
3315,Human,Originality,,PHX_TASK2hum,0.0489,0.9511,
3316,Human,Originality,,PHX_TASK2hum,0.2616,0.7384,
3317,Human,Originality,,PHX_TASK2hum,0.2349,0.7651,
3318,Human,Originality,,PHX_TASK2hum,0.5168,0.4831999999999999,
3319,Human,Originality,,PHX_TASK2hum,0.2685,0.7315,
3320,Human,Originality,,PHX_TASK2hum,0.0115,0.9885,
3321,Human,Originality,,PHX_TASK2hum,0.0917,0.9083,
3322,Human,Originality,,PHX_TASK2hum,0.0165,0.9835,
3323,Human,Originality,,PHX_TASK2hum,0.0183,0.9817,
3324,Human,Originality,,PHX_TASK2hum,0.0286,0.9714,
3325,Human,Originality,,PHX_TASK2hum,0.0293,0.9707,
3326,Human,Originality,,PHX_TASK2hum,0.0934,0.9066,
3327,Human,Originality,,PHX_TASK2hum,0.1725,0.8275,
3328,Human,Originality,,PHX_TASK2hum,0.1843,0.8157,
3329,Human,Originality,,PHX_TASK2hum,0.0183,0.9817,
3330,Human,Originality,,PHX_TASK2hum,0.3062,0.6938,
3331,Human,Originality,,PHX_TASK2hum,0.0826,0.9174,
3332,Human,Originality,,PHX_TASK2hum,0.0368,0.9632,
3333,Human,Originality,,PHX_TASK2hum,0.3285,0.6715,
3334,Human,Originality,,PHX_TASK2hum,0.1963,0.8037,
3335,Human,Originality,,PHX_TASK2hum,0.116,0.884,
3336,Human,Originality,,PHX_TASK2hum,0.0474,0.9526,
3337,Human,Originality,,PHX_TASK2hum,0.0878,0.9122,
3338,Human,Originality,,PHX_TASK2hum,0.0267,0.9733,
3339,Human,Originality,,PHX_TASK2hum,0.0406,0.9594,
3340,Human,Originality,,PHX_TASK2hum,0.0233,0.9767,
3341,Human,Originality,,PHX_TASK2hum,0.0407,0.9593,
3342,Human,Originality,,PHX_TASK2hum,0.0377,0.9623,
3343,Human,Originality,,PHX_TASK2hum,0.0203,0.9797,
3344,Human,Originality,,PHX_TASK2hum,0.0693,0.9307,
3345,Human,Originality,,PHX_TASK2hum,0.0225,0.9775,
3346,Human,Originality,,PHX_TASK2hum,0.0903,0.9097,
3347,Human,Originality,,PHX_TASK2hum,0.0217,0.9783,
3348,Human,Originality,,PHX_TASK2hum,0.7203,0.2796999999999999,
3349,Human,Originality,,PHX_TASK2hum,0.0463,0.9537,
3350,Human,Originality,,PHX_TASK2hum,0.0328,0.9672,
3351,Human,Originality,,PHX_TASK2hum,0.0042,0.9958,
3352,Human,Originality,,PHX_TASK2hum,0.8799,0.1200999999999999,
3353,Human,Originality,,PHX_TASK2hum,0.1262,0.8738,
3354,Human,Originality,,PHX_TASK2hum,0.9329,0.0671,
3355,Human,Originality,,PHX_TASK2hum,0.1608,0.8392,
3356,Human,Originality,,PHX_TASK2hum,0.0188,0.9812,
3357,Human,Originality,,PHX_TASK2hum,0.0333,0.9667,
3358,Human,Originality,,PHX_TASK2hum,0.0995,0.9005,
3359,Human,Originality,,PHX_TASK2hum,0.0582,0.9418,
3360,Human,Originality,,PHX_TASK2hum,0.0123,0.9877,
3361,Human,Originality,,PHX_TASK2hum,0.1152,0.8848,
3362,Human,Originality,,PHX_TASK2hum,0.1053,0.8947,
3363,Human,Originality,,PHX_TASK2hum,0.0392,0.9608,
3364,Human,Originality,,PHX_TASK2hum,0.1755,0.8245,
3365,Human,Originality,,PHX_TASK2hum,0.2262,0.7738,
3366,Human,Originality,,PHX_TASK2hum,0.1126,0.8874,
3367,Human,Originality,,PHX_TASK2hum,0.0472,0.9528,
3368,Human,Originality,,PHX_TASK2hum,0.8373,0.1626999999999999,
3369,Human,Originality,,PHX_TASK2hum,0.0342,0.9658,
3370,Human,Originality,,PHX_TASK2hum,0.1518,0.8482000000000001,
3371,Human,Originality,,PHX_TASK2hum,0.6638,0.3362,
3372,Human,Originality,,PHX_TASK2hum,0.1413,0.8587,
3373,Human,Originality,,PHX_TASK2hum,0.0117,0.9883,
3374,Human,Originality,,PHX_TASK2hum,0.0186,0.9814,
3375,Human,Originality,,PHX_TASK2hum,0.0041,0.9959,
3376,Human,Originality,,PHX_TASK2hum,0.02,0.98,
3377,Human,Originality,,PHX_TASK2hum,0.0186,0.9814,
3378,Human,Originality,,PHX_TASK2hum,0.0595,0.9405,
3379,Human,Originality,,PHX_TASK2hum,0.0124,0.9876,
3380,Human,Originality,,PHX_TASK2hum,0.9743,0.0256999999999999,
3381,Human,Originality,,PHX_TASK2hum,0.0193,0.9807,
3382,Human,Originality,,PHX_TASK2hum,0.7693,0.2307,
3383,Human,Originality,,PHX_TASK2hum,0.0258,0.9742,
3384,Human,Originality,,PHX_TASK2hum,0.0949,0.9051,
3385,Human,Originality,,PHX_TASK2hum,0.077,0.923,
3386,Human,Originality,,PHX_TASK2hum,0.0485,0.9515,
3387,Human,Originality,,PHX_TASK2hum,0.28,0.72,
3388,Human,Originality,,PHX_TASK2hum,0.0484,0.9516,
3389,Human,Originality,,PHX_TASK2hum,0.0342,0.9658,
3390,Human,Originality,,PHX_TASK2hum,0.4759,0.5241,
3391,Human,Originality,,PHX_TASK2hum,0.1002,0.8998,
3392,Human,Originality,,PHX_TASK2hum,0.0415,0.9585,
3393,Human,Originality,,PHX_TASK2hum,0.057,0.943,
3394,Human,Originality,,PHX_TASK2hum,0.0975,0.9025,
3395,Human,Originality,,PHX_TASK2hum,0.0289,0.9711,
3396,Human,Originality,,PHX_TASK2hum,0.0626,0.9374,
3397,Human,Originality,,PHX_TASK2hum,0.7996,0.2004,
3398,Human,Originality,,PHX_TASK2hum,0.0384,0.9616,
3399,Human,Originality,,PHX_TASK2hum,0.0542,0.9458,
3400,Human,Originality,,PHX_TASK2hum,0.3198,0.6802,
3401,Human,Originality,,PHX_TASK2hum,0.0141,0.9859,
3402,Human,Originality,,PHX_TASK2hum,0.0067,0.9933,
3403,Human,Originality,,PHX_TASK2hum,0.06,0.94,
3404,Human,Originality,,PHX_TASK2hum,0.0139,0.9861,
3405,Human,Originality,,PHX_TASK2hum,0.0444,0.9556,
3406,Human,Originality,,PHX_TASK2hum,0.7857,0.2143,
3407,Human,Originality,,PHX_TASK2hum,0.1037,0.8963,
3408,Human,Originality,,PHX_TASK2hum,0.0291,0.9709,
3409,Human,Originality,,PHX_TASK2hum,0.7653,0.2347,
3410,Human,Originality,,PHX_TASK2hum,0.1464,0.8536,
3411,Human,Originality,,PHX_TASK2hum,0.0097,0.9903,
3412,Human,Originality,,PHX_TASK2hum,0.1244,0.8756,
3413,Human,Originality,,PHX_TASK2hum,0.0579,0.9421,
3414,Human,Originality,,PHX_TASK2hum,0.13,0.87,
3415,Human,Originality,,PHX_TASK2hum,0.0633,0.9367,
3416,Human,Originality,,PHX_TASK2hum,0.0346,0.9654,
3417,Human,Originality,,PHX_TASK2hum,0.0116,0.9884,
3418,Human,Originality,,PHX_TASK2hum,0.0215,0.9785,
3419,Human,Originality,,PHX_TASK2hum,0.0919,0.9081,
3420,Human,Originality,,PHX_TASK2hum,0.3365,0.6635,
3421,Human,Originality,,PHX_TASK2hum,0.0239,0.9761,
3422,Human,Originality,,PHX_TASK2hum,0.0177,0.9823,
3423,Human,Originality,,PHX_TASK2hum,0.0615,0.9385,
3424,Human,Originality,,PHX_TASK2hum,0.3335,0.6665,
3425,Human,Originality,,PHX_TASK2hum,0.1187,0.8813,
3426,Human,Originality,,PHX_TASK2hum,0.062,0.938,
3427,Human,Originality,,PHX_TASK2hum,0.6498,0.3501999999999999,
3428,Human,Originality,,PHX_TASK2hum,0.0187,0.9813,
3429,Human,Originality,,PHX_TASK2hum,0.0586,0.9414,
3430,Human,Originality,,PHX_TASK2hum,0.1676,0.8324,
3431,Human,Originality,,PHX_TASK2hum,0.0095,0.9905,
3432,Human,Originality,,PHX_TASK2hum,0.3671,0.6329,
3433,Human,Originality,,PHX_TASK2hum,0.0203,0.9797,
3434,Human,Originality,,PHX_TASK2hum,0.1287,0.8713,
3435,Human,Originality,,PHX_TASK2hum,0.0609,0.9391,
3436,Human,Originality,,PHX_TASK2hum,0.2644,0.7356,
3437,Human,Originality,,PHX_TASK2hum,0.0069,0.9931,
3438,Human,Originality,,PHX_TASK2hum,0.0382,0.9618,
3439,Human,Originality,,PHX_TASK2hum,0.0295,0.9705,
3440,Human,Originality,,PHX_TASK2hum,0.0338,0.9662,
3441,Human,Originality,,PHX_TASK2hum,0.0127,0.9873,
3442,Human,Originality,,PHX_TASK2hum,0.0219,0.9781,
3443,Human,Originality,,PHX_TASK2hum,0.2057,0.7943,
3444,Human,Originality,,PHX_TASK2hum,0.0118,0.9882,
3445,Human,Originality,,PHX_TASK2hum,0.0377,0.9623,
3446,Human,Originality,,PHX_TASK2hum,0.5184,0.4816,
3447,Human,Originality,,PHX_TASK2hum,0.0603,0.9397,
3448,Human,Originality,,PHX_TASK2hum,0.2098,0.7902,
3449,Human,Originality,,PHX_TASK2hum,0.0404,0.9596,
3450,Human,Originality,,PHX_TASK2hum,0.596,0.404,
3451,Human,Originality,,PHX_TASK2hum,0.082,0.918,
3452,Human,Originality,,PHX_TASK2hum,0.022,0.978,
3453,Human,Originality,,PHX_TASK2hum,0.0167,0.9833,
3454,Human,Originality,,PHX_TASK2hum,0.0408,0.9592,
3455,Human,Originality,,PHX_TASK2hum,0.1839,0.8161,
3456,Human,Originality,,PHX_TASK2hum,0.0099,0.9901,
3457,Human,Originality,,PHX_TASK2hum,0.0284,0.9716,
3458,Human,Originality,,PHX_TASK2hum,0.6257,0.3742999999999999,
3459,Human,Originality,,PHX_TASK2hum,0.0526,0.9474,
3460,Human,Originality,,PHX_TASK2hum,0.0352,0.9648,
3461,Human,Originality,,PHX_TASK2hum,0.0376,0.9624,
3462,Human,Originality,,PHX_TASK2hum,0.9973,0.0027,
3463,Human,Originality,,PHX_TASK2hum,0.4915,0.5085,
3464,Human,Originality,,PHX_TASK2hum,0.0194,0.9806,
3465,Human,Originality,,PHX_TASK2hum,0.0468,0.9532,
3466,Human,Originality,,PHX_TASK2hum,0.168,0.832,
3467,Human,Originality,,PHX_TASK2hum,0.9322,0.0677999999999999,
3468,Human,Originality,,PHX_TASK2hum,0.0287,0.9713,
3469,Human,Originality,,PHX_TASK2hum,0.0201,0.9799,
3470,Human,Originality,,PHX_TASK2hum,0.0396,0.9604,
3471,Human,Originality,,PHX_TASK2hum,0.0122,0.9878,
3472,Human,Originality,,PHX_TASK2hum,0.0128,0.9872,
3473,Human,Originality,,PHX_TASK2hum,0.0142,0.9858,
3474,Human,Originality,,PHX_TASK2hum,0.2336,0.7664,
3475,Human,Originality,,PHX_TASK2hum,0.2009,0.7991,
3476,Human,Originality,,PHX_TASK2hum,0.2646,0.7354,
3477,Human,Originality,,PHX_TASK2hum,0.4267,0.5732999999999999,
3478,Human,Originality,,PHX_TASK2hum,0.0291,0.9709,
3479,Human,Originality,,PHX_TASK2hum,0.0751,0.9249,
3480,Human,Originality,,PHX_TASK2hum,0.0229,0.9771,
3481,Human,Originality,,PHX_TASK2hum,0.0354,0.9646,
3482,Human,Originality,,PHX_TASK2hum,0.0469,0.9531,
3483,Human,Originality,,PHX_TASK2hum,0.1499,0.8501,
